origin,country,region,industry,industry_weight,exports_vol,imports_vol,trade_value,trade_pct_gdp,tariff_rate,transport_cost,fatality_rate,violent_events,un_vote_alignment,state_visits,actual_vs_expected,risk_index,latitude,longitude,year
China,Brazil,LATAM,Machinery,0.17318238313534426,30484.61,16200.51,46685.12,0.00259,5.48,8.26,3.9,17.27,0.336,3,59.751,13.738,-14.23,-51.92,2025
China,Brazil,LATAM,Pharmaceuticals,0.1617961268199548,24002.87,19612.83,43615.71,0.00242,5.48,8.26,3.9,17.27,0.336,3,120.619,13.738,-14.23,-51.92,2025
China,Brazil,LATAM,Financial Services,0.15685811037873518,23773.24,18511.32,42284.55,0.00235,5.48,8.26,3.9,17.27,0.336,3,92.96,13.738,-14.23,-51.92,2025
China,Mexico,LATAM,Electronics,0.2117579969127077,18895.49,12432.74,31328.23,0.00174,9.65,2.07,19.23,35.72,0.952,9,112.503,12.604,23.63,-102.55,2025
China,Mexico,LATAM,Automotive,0.11330993305357401,10811.16,5952.32,16763.48,0.00093,9.65,2.07,19.23,35.72,0.952,9,100.152,12.604,23.63,-102.55,2025
China,Mexico,LATAM,Chemicals,0.06417831517825708,4689.08,4805.69,9494.77,0.00053,9.65,2.07,19.23,35.72,0.952,9,143.53,12.604,23.63,-102.55,2025
China,Mexico,LATAM,Agriculture,0.22013605212096926,22620.61,9947.1,32567.71,0.00181,9.65,2.07,19.23,35.72,0.952,9,112.799,12.604,23.63,-102.55,2025
China,Mexico,LATAM,Energy,0.09950201462808239,6607.3,8113.39,14720.68,0.00082,9.65,2.07,19.23,35.72,0.952,9,68.691,12.604,23.63,-102.55,2025
China,Mexico,LATAM,Machinery,0.05395913166945088,4128.8,3854.11,7982.91,0.00044,9.65,2.07,19.23,35.72,0.952,9,69.143,12.604,23.63,-102.55,2025
China,Mexico,LATAM,Pharmaceuticals,0.1323310920913405,13322.48,6255.06,19577.53,0.00109,9.65,2.07,19.23,35.72,0.952,9,93.054,12.604,23.63,-102.55,2025
China,Mexico,LATAM,Financial Services,0.22559689939696698,19412.97,13962.64,33375.61,0.00185,9.65,2.07,19.23,35.72,0.952,9,74.713,12.604,23.63,-102.55,2025
China,Canada,NA,Electronics,0.2388897165388607,22405.2,15408.19,37813.39,0.0021,1.68,4.0,13.55,3.61,0.205,6,117.148,12.817,56.13,-106.35,2025
China,Canada,NA,Automotive,0.17645643072752798,12839.79,15091.15,27930.94,0.00155,1.68,4.0,13.55,3.61,0.205,6,91.833,12.817,56.13,-106.35,2025
China,Canada,NA,Chemicals,0.20018795967266367,13638.62,18048.74,31687.36,0.00176,1.68,4.0,13.55,3.61,0.205,6,77.785,12.817,56.13,-106.35,2025
China,Canada,NA,Agriculture,0.10526382169317072,8824.29,7837.71,16662.0,0.00093,1.68,4.0,13.55,3.61,0.205,6,148.037,12.817,56.13,-106.35,2025
China,Canada,NA,Energy,0.06350050933676439,5584.65,4466.73,10051.37,0.00056,1.68,4.0,13.55,3.61,0.205,6,67.936,12.817,56.13,-106.35,2025
China,Canada,NA,Machinery,0.24413530908194883,16771.02,21872.68,38643.7,0.00215,1.68,4.0,13.55,3.61,0.205,6,90.36,12.817,56.13,-106.35,2025
China,Canada,NA,Pharmaceuticals,0.19757699696692124,19119.92,12154.16,31274.08,0.00174,1.68,4.0,13.55,3.61,0.205,6,92.273,12.817,56.13,-106.35,2025
China,Canada,NA,Financial Services,0.11930483359054365,9806.43,9078.1,18884.53,0.00105,1.68,4.0,13.55,3.61,0.205,6,76.428,12.817,56.13,-106.35,2025
China,Turkey,EU,Electronics,0.06539589341299326,3459.94,4725.88,8185.82,0.00045,9.66,3.42,5.75,32.84,0.969,6,145.142,9.889,38.96,35.24,2025
China,Turkey,EU,Automotive,0.10945815806146673,5858.92,7842.31,13701.23,0.00076,9.66,3.42,5.75,32.84,0.969,6,109.904,9.889,38.96,35.24,2025
China,Turkey,EU,Chemicals,0.17472975565805324,13003.73,8867.76,21871.49,0.00122,9.66,3.42,5.75,32.84,0.969,6,76.74,9.889,38.96,35.24,2025
China,Turkey,EU,Agriculture,0.05302213684289501,4576.21,2060.74,6636.95,0.00037,9.66,3.42,5.75,32.84,0.969,6,75.089,9.889,38.96,35.24,2025
China,Turkey,EU,Energy,0.18520525761050952,14187.58,8995.16,23182.74,0.00129,9.66,3.42,5.75,32.84,0.969,6,111.001,9.889,38.96,35.24,2025
China,Turkey,EU,Machinery,0.11258147884272965,6782.98,7309.21,14092.19,0.00078,9.66,3.42,5.75,32.84,0.969,6,109.767,9.889,38.96,35.24,2025
China,Turkey,EU,Pharmaceuticals,0.22321912672233832,19112.25,8828.81,27941.06,0.00155,9.66,3.42,5.75,32.84,0.969,6,60.591,9.889,38.96,35.24,2025
China,Turkey,EU,Financial Services,0.08096572251954398,6926.29,3208.45,10134.74,0.00056,9.66,3.42,5.75,32.84,0.969,6,123.654,9.889,38.96,35.24,2025
China,Saudi Arabia,ME,Electronics,0.1271227025731296,23738.55,11125.95,34864.5,0.00194,4.05,6.29,14.02,34.01,0.408,0,104.199,17.095,23.88,45.08,2025
China,Saudi Arabia,ME,Automotive,0.23793030225870165,30418.04,34836.4,65254.44,0.00363,4.05,6.29,14.02,34.01,0.408,0,122.573,17.095,23.88,45.08,2025
China,Saudi Arabia,ME,Chemicals,0.17344980416974515,29580.16,17989.95,47570.11,0.00264,4.05,6.29,14.02,34.01,0.408,0,71.467,17.095,23.88,45.08,2025
China,Saudi Arabia,ME,Agriculture,0.18299890324755475,27574.46,22614.57,50189.03,0.00279,4.05,6.29,14.02,34.01,0.408,0,124.282,17.095,23.88,45.08,2025
China,Saudi Arabia,ME,Energy,0.11540892883036356,21112.36,10539.54,31651.9,0.00176,4.05,6.29,14.02,34.01,0.408,0,58.43,17.095,23.88,45.08,2025
China,Saudi Arabia,ME,Machinery,0.21143786375823762,38179.5,19809.17,57988.66,0.00322,4.05,6.29,14.02,34.01,0.408,0,131.725,17.095,23.88,45.08,2025
China,Saudi Arabia,ME,Pharmaceuticals,0.15254527885235522,22236.94,19599.92,41836.86,0.00232,4.05,6.29,14.02,34.01,0.408,0,149.626,17.095,23.88,45.08,2025
China,Saudi Arabia,ME,Financial Services,0.09583439024283243,14825.49,11457.92,26283.41,0.00146,4.05,6.29,14.02,34.01,0.408,0,117.068,17.095,23.88,45.08,2025
China,United Arab Emirates,ME,Electronics,0.09288129659863292,10467.95,11284.0,21751.95,0.00121,4.08,6.89,16.37,2.5,0.912,0,74.756,7.931,23.42,53.85,2025
China,United Arab Emirates,ME,Automotive,0.06250525914856915,7870.68,6767.48,14638.16,0.00081,4.08,6.89,16.37,2.5,0.912,0,123.273,7.931,23.42,53.85,2025
China,United Arab Emirates,ME,Chemicals,0.1713463449434873,24151.35,15976.4,40127.75,0.00223,4.08,6.89,16.37,2.5,0.912,0,58.115,7.931,23.42,53.85,2025
China,United Arab Emirates,ME,Agriculture,0.24029814203535746,36666.25,19609.38,56275.63,0.00313,4.08,6.89,16.37,2.5,0.912,0,130.509,7.931,23.42,53.85,2025
China,United Arab Emirates,ME,Energy,0.2145967610083535,34165.1,16091.5,50256.6,0.00279,4.08,6.89,16.37,2.5,0.912,0,104.425,7.931,23.42,53.85,2025
China,United Arab Emirates,ME,Machinery,0.09005640357352518,12338.62,8751.77,21090.39,0.00117,4.08,6.89,16.37,2.5,0.912,0,124.288,7.931,23.42,53.85,2025
China,United Arab Emirates,ME,Pharmaceuticals,0.19758347867080508,25747.49,20524.76,46272.25,0.00257,4.08,6.89,16.37,2.5,0.912,0,56.846,7.931,23.42,53.85,2025
China,United Arab Emirates,ME,Financial Services,0.12422258768602557,19672.75,9419.05,29091.8,0.00162,4.08,6.89,16.37,2.5,0.912,0,108.445,7.931,23.42,53.85,2025
China,South Africa,AF,Electronics,0.13226789329982877,17378.13,8868.19,26246.32,0.00146,5.38,4.32,17.91,33.32,0.787,4,113.795,13.513,-30.56,22.94,2025
China,South Africa,AF,Automotive,0.21672862682879168,23646.03,19360.08,43006.12,0.00239,5.38,4.32,17.91,33.32,0.787,4,103.503,13.513,-30.56,22.94,2025
China,South Africa,AF,Chemicals,0.07887752642673346,9942.03,5709.87,15651.91,0.00087,5.38,4.32,17.91,33.32,0.787,4,91.939,13.513,-30.56,22.94,2025
China,South Africa,AF,Agriculture,0.15001602365431654,18918.52,10849.61,29768.13,0.00165,5.38,4.32,17.91,33.32,0.787,4,109.885,13.513,-30.56,22.94,2025
China,South Africa,AF,Energy,0.0902197454885335,10331.04,7571.54,17902.58,0.00099,5.38,4.32,17.91,33.32,0.787,4,90.763,13.513,-30.56,22.94,2025
China,South Africa,AF,Machinery,0.14390510840877255,11664.74,16890.78,28555.53,0.00159,5.38,4.32,17.91,33.32,0.787,4,71.003,13.513,-30.56,22.94,2025
China,South Africa,AF,Pharmaceuticals,0.10620761627620566,12937.75,8137.35,21075.1,0.00117,5.38,4.32,17.91,33.32,0.787,4,51.149,13.513,-30.56,22.94,2025
China,South Africa,AF,Financial Services,0.1317554522458264,17705.36,8439.28,26144.63,0.00145,5.38,4.32,17.91,33.32,0.787,4,61.188,13.513,-30.56,22.94,2025
China,Singapore,APAC,Electronics,0.07208637268222054,6793.6,7163.28,13956.89,0.00078,15.73,9.48,14.94,36.03,0.826,2,80.981,16.756,1.3521,103.8198,2025
China,Singapore,APAC,Automotive,0.09999138927952425,10734.97,8624.7,19359.67,0.00108,15.73,9.48,14.94,36.03,0.826,2,103.555,16.756,1.3521,103.8198,2025
China,Singapore,APAC,Chemicals,0.12137719503422205,11894.34,11605.91,23500.25,0.00131,15.73,9.48,14.94,36.03,0.826,2,132.856,16.756,1.3521,103.8198,2025
China,Singapore,APAC,Agriculture,0.20785856966393712,19813.78,20430.42,40244.2,0.00224,15.73,9.48,14.94,36.03,0.826,2,141.379,16.756,1.3521,103.8198,2025
China,Singapore,APAC,Energy,0.2405630034005012,23196.01,23380.2,46576.21,0.00259,15.73,9.48,14.94,36.03,0.826,2,85.442,16.756,1.3521,103.8198,2025
China,Singapore,APAC,Machinery,0.15112683068439178,19965.28,9294.9,29260.17,0.00163,15.73,9.48,14.94,36.03,0.826,2,137.632,16.756,1.3521,103.8198,2025
China,Singapore,APAC,Pharmaceuticals,0.07051359251671796,7069.46,6582.91,13652.37,0.00076,15.73,9.48,14.94,36.03,0.826,2,105.337,16.756,1.3521,103.8198,2025
China,Singapore,APAC,Financial Services,0.15062649451030802,13361.43,15801.88,29163.3,0.00162,15.73,9.48,14.94,36.03,0.826,2,135.882,16.756,1.3521,103.8198,2025
China,Russia,EU,Electronics,0.13221872177608796,18662.87,11605.56,30268.43,0.00168,16.76,8.73,14.97,21.96,0.611,4,88.48,16.717,61.52,105.31,2025
China,Russia,EU,Automotive,0.14787528979413406,17904.07,15948.57,33852.64,0.00188,16.76,8.73,14.97,21.96,0.611,4,124.063,16.717,61.52,105.31,2025
China,Russia,EU,Chemicals,0.22259447979739252,28514.33,22443.55,50957.88,0.00283,16.76,8.73,14.97,21.96,0.611,4,128.943,16.717,61.52,105.31,2025
China,Russia,EU,Agriculture,0.10935733640397012,14079.87,10954.98,25034.84,0.00139,16.76,8.73,14.97,21.96,0.611,4,84.523,16.717,61.52,105.31,2025
China,Russia,EU,Energy,0.13284018511436607,18846.25,11564.46,30410.7,0.00169,16.76,8.73,14.97,21.96,0.611,4,138.166,16.717,61.52,105.31,2025
China,Russia,EU,Machinery,0.07429907821755309,10042.01,6967.05,17009.06,0.00094,16.76,8.73,14.97,21.96,0.611,4,108.214,16.717,61.52,105.31,2025
China,Russia,EU,Pharmaceuticals,0.07368300783518637,7819.48,9048.54,16868.03,0.00094,16.76,8.73,14.97,21.96,0.611,4,81.1,16.717,61.52,105.31,2025
China,Russia,EU,Financial Services,0.0833862141635003,9031.53,10057.82,19089.35,0.00106,16.76,8.73,14.97,21.96,0.611,4,76.76,16.717,61.52,105.31,2025
China,Poland,EU,Electronics,0.15818100076761618,14818.82,9517.05,24335.87,0.00135,14.99,6.15,19.72,20.74,0.754,0,120.215,15.493,51.92,19.15,2025
China,Poland,EU,Automotive,0.08433878154108992,7136.89,5838.48,12975.37,0.00072,14.99,6.15,19.72,20.74,0.754,0,91.196,15.493,51.92,19.15,2025
China,Poland,EU,Chemicals,0.22410539325387685,20322.35,14155.87,34478.22,0.00192,14.99,6.15,19.72,20.74,0.754,0,103.25,15.493,51.92,19.15,2025
China,Poland,EU,Agriculture,0.07307892843578348,6539.99,4703.07,11243.06,0.00062,14.99,6.15,19.72,20.74,0.754,0,61.72,15.493,51.92,19.15,2025
China,Poland,EU,Energy,0.11744131511315042,8001.52,10066.62,18068.14,0.001,14.99,6.15,19.72,20.74,0.754,0,119.207,15.493,51.92,19.15,2025
China,Poland,EU,Machinery,0.09125042276723053,7265.85,6772.87,14038.72,0.00078,14.99,6.15,19.72,20.74,0.754,0,139.567,15.493,51.92,19.15,2025
China,Poland,EU,Pharmaceuticals,0.09086327667979406,7721.27,6257.89,13979.16,0.00078,14.99,6.15,19.72,20.74,0.754,0,91.927,15.493,51.92,19.15,2025
China,Poland,EU,Financial Services,0.05362480820914595,5262.13,2987.95,8250.08,0.00046,14.99,6.15,19.72,20.74,0.754,0,56.905,15.493,51.92,19.15,2025
China,Sweden,EU,Electronics,0.15713131986951573,18851.43,10113.55,28964.98,0.00161,11.21,6.66,13.77,12.66,0.01,8,132.139,18.889,60.13,18.64,2025
China,Sweden,EU,Automotive,0.21866523355757664,21989.1,18318.79,40307.9,0.00224,11.21,6.66,13.77,12.66,0.01,8,83.363,18.889,60.13,18.64,2025
China,Sweden,EU,Chemicals,0.208311640518274,20558.56,17840.79,38399.36,0.00213,11.21,6.66,13.77,12.66,0.01,8,68.344,18.889,60.13,18.64,2025
China,Sweden,EU,Agriculture,0.22099480391229487,27080.87,13656.46,40737.32,0.00226,11.21,6.66,13.77,12.66,0.01,8,96.631,18.889,60.13,18.64,2025
China,Sweden,EU,Energy,0.06513994546195749,6200.12,5807.52,12007.64,0.00067,11.21,6.66,13.77,12.66,0.01,8,130.354,18.889,60.13,18.64,2025
China,Sweden,EU,Machinery,0.23035480570924574,19577.08,22885.62,42462.71,0.00236,11.21,6.66,13.77,12.66,0.01,8,56.697,18.889,60.13,18.64,2025
China,Sweden,EU,Pharmaceuticals,0.22547009062656775,21480.28,20082.0,41562.28,0.00231,11.21,6.66,13.77,12.66,0.01,8,104.176,18.889,60.13,18.64,2025
China,Sweden,EU,Financial Services,0.2436131624101518,18859.44,26047.26,44906.7,0.00249,11.21,6.66,13.77,12.66,0.01,8,114.832,18.889,60.13,18.64,2025
China,Norway,EU,Electronics,0.09402226518095064,4574.01,4480.63,9054.64,0.0005,7.51,8.23,8.67,49.86,0.559,2,87.253,17.946,60.47,8.47,2025
China,Norway,EU,Automotive,0.06374273554479219,3136.06,3002.57,6138.63,0.00034,7.51,8.23,8.67,49.86,0.559,2,96.424,17.946,60.47,8.47,2025
China,Norway,EU,Chemicals,0.19454755044776095,11185.48,7550.07,18735.55,0.00104,7.51,8.23,8.67,49.86,0.559,2,120.877,17.946,60.47,8.47,2025
China,Norway,EU,Agriculture,0.051672736375371425,2315.45,2660.8,4976.25,0.00028,7.51,8.23,8.67,49.86,0.559,2,116.168,17.946,60.47,8.47,2025
China,Norway,EU,Energy,0.14679787363594943,5677.38,8459.73,14137.1,0.00079,7.51,8.23,8.67,49.86,0.559,2,130.449,17.946,60.47,8.47,2025
China,Norway,EU,Machinery,0.2045619146580675,11121.14,8578.83,19699.97,0.00109,7.51,8.23,8.67,49.86,0.559,2,56.646,17.946,60.47,8.47,2025
China,Norway,EU,Pharmaceuticals,0.20330300990651695,11260.0,8318.73,19578.73,0.00109,7.51,8.23,8.67,49.86,0.559,2,128.196,17.946,60.47,8.47,2025
China,Norway,EU,Financial Services,0.2003493984791681,12365.72,6928.57,19294.29,0.00107,7.51,8.23,8.67,49.86,0.559,2,101.801,17.946,60.47,8.47,2025
China,Denmark,EU,Electronics,0.19999555969041416,14911.17,7262.61,22173.79,0.00123,13.42,6.58,14.85,8.49,0.195,5,125.872,17.466,56.26,9.5,2025
China,Denmark,EU,Automotive,0.1694310611980604,11200.4,7584.66,18785.06,0.00104,13.42,6.58,14.85,8.49,0.195,5,138.913,17.466,56.26,9.5,2025
China,Denmark,EU,Chemicals,0.1657613509023881,10837.94,7540.25,18378.19,0.00102,13.42,6.58,14.85,8.49,0.195,5,65.648,17.466,56.26,9.5,2025
China,Denmark,EU,Agriculture,0.14478424402322054,9870.95,6181.48,16052.43,0.00089,13.42,6.58,14.85,8.49,0.195,5,77.094,17.466,56.26,9.5,2025
China,Denmark,EU,Energy,0.09045083610490699,4955.52,5072.89,10028.41,0.00056,13.42,6.58,14.85,8.49,0.195,5,74.15,17.466,56.26,9.5,2025
China,Denmark,EU,Machinery,0.09298252740727918,5437.59,4871.51,10309.1,0.00057,13.42,6.58,14.85,8.49,0.195,5,140.784,17.466,56.26,9.5,2025
China,Denmark,EU,Pharmaceuticals,0.15141192934774367,7661.3,9125.95,16787.25,0.00093,13.42,6.58,14.85,8.49,0.195,5,57.697,17.466,56.26,9.5,2025
China,Denmark,EU,Financial Services,0.18923122902758505,10801.51,10178.82,20980.33,0.00117,13.42,6.58,14.85,8.49,0.195,5,132.183,17.466,56.26,9.5,2025
China,Finland,EU,Electronics,0.15574488381968715,22709.05,12347.94,35056.98,0.00195,15.92,3.45,13.85,13.2,0.939,0,96.311,11.03,61.92,25.75,2025
China,Finland,EU,Automotive,0.1056915092747146,14188.87,9601.48,23790.35,0.00132,15.92,3.45,13.85,13.2,0.939,0,132.377,11.03,61.92,25.75,2025
China,Finland,EU,Chemicals,0.06262805858547826,8923.99,5173.11,14097.1,0.00078,15.92,3.45,13.85,13.2,0.939,0,132.165,11.03,61.92,25.75,2025
China,Finland,EU,Agriculture,0.14230458551772138,22261.75,9769.93,32031.68,0.00178,15.92,3.45,13.85,13.2,0.939,0,128.671,11.03,61.92,25.75,2025
China,Finland,EU,Energy,0.20473251297913317,28772.45,17311.28,46083.73,0.00256,15.92,3.45,13.85,13.2,0.939,0,65.061,11.03,61.92,25.75,2025
China,Finland,EU,Machinery,0.09344617729060217,11341.48,9692.54,21034.02,0.00117,15.92,3.45,13.85,13.2,0.939,0,76.4,11.03,61.92,25.75,2025
China,Finland,EU,Pharmaceuticals,0.1330481944668081,19961.61,9986.53,29948.13,0.00166,15.92,3.45,13.85,13.2,0.939,0,132.433,11.03,61.92,25.75,2025
China,Finland,EU,Financial Services,0.17600797569599647,26046.34,13571.71,39618.05,0.0022,15.92,3.45,13.85,13.2,0.939,0,128.377,11.03,61.92,25.75,2025
China,Switzerland,EU,Electronics,0.21897426955104582,18126.05,20057.96,38184.01,0.00212,4.02,5.63,14.72,21.82,0.667,1,107.67,12.581,46.82,8.23,2025
China,Switzerland,EU,Automotive,0.06345118279347357,4740.83,6323.58,11064.41,0.00061,4.02,5.63,14.72,21.82,0.667,1,149.889,12.581,46.82,8.23,2025
China,Switzerland,EU,Chemicals,0.11532784988518219,12558.1,7552.39,20110.49,0.00112,4.02,5.63,14.72,21.82,0.667,1,130.667,12.581,46.82,8.23,2025
China,Switzerland,EU,Agriculture,0.22160465420144584,27022.38,11620.3,38642.68,0.00215,4.02,5.63,14.72,21.82,0.667,1,74.15,12.581,46.82,8.23,2025
China,Switzerland,EU,Energy,0.058070165371939944,5299.56,4826.52,10126.08,0.00056,4.02,5.63,14.72,21.82,0.667,1,63.008,12.581,46.82,8.23,2025
China,Switzerland,EU,Machinery,0.054485177832411025,4827.7,4673.25,9500.94,0.00053,4.02,5.63,14.72,21.82,0.667,1,128.374,12.581,46.82,8.23,2025
China,Switzerland,EU,Pharmaceuticals,0.16323613824501418,14056.76,14407.82,28464.58,0.00158,4.02,5.63,14.72,21.82,0.667,1,115.434,12.581,46.82,8.23,2025
China,Switzerland,EU,Financial Services,0.09640363606176215,6796.75,10013.8,16810.55,0.00093,4.02,5.63,14.72,21.82,0.667,1,126.435,12.581,46.82,8.23,2025
China,Austria,EU,Electronics,0.22288664937367283,27891.66,20524.56,48416.21,0.00269,15.25,1.35,16.74,30.98,0.563,4,108.095,17.043,47.52,14.55,2025
China,Austria,EU,Automotive,0.24813583141315318,33796.91,20104.02,53900.93,0.00299,15.25,1.35,16.74,30.98,0.563,4,94.229,17.043,47.52,14.55,2025
China,Austria,EU,Chemicals,0.19147940000658556,21494.4,20099.42,41593.82,0.00231,15.25,1.35,16.74,30.98,0.563,4,72.888,17.043,47.52,14.55,2025
China,Austria,EU,Agriculture,0.1693703753775519,24961.17,11830.05,36791.22,0.00204,15.25,1.35,16.74,30.98,0.563,4,142.914,17.043,47.52,14.55,2025
China,Austria,EU,Energy,0.11838105562109807,14356.85,11358.3,25715.14,0.00143,15.25,1.35,16.74,30.98,0.563,4,71.164,17.043,47.52,14.55,2025
China,Austria,EU,Machinery,0.2491262218997767,37574.7,16541.37,54116.06,0.00301,15.25,1.35,16.74,30.98,0.563,4,114.951,17.043,47.52,14.55,2025
China,Austria,EU,Pharmaceuticals,0.21088281193549469,28150.82,17657.88,45808.7,0.00254,15.25,1.35,16.74,30.98,0.563,4,109.316,17.043,47.52,14.55,2025
China,Austria,EU,Financial Services,0.06066959939777954,7069.53,6109.33,13178.86,0.00073,15.25,1.35,16.74,30.98,0.563,4,117.479,17.043,47.52,14.55,2025
China,Belgium,EU,Electronics,0.17972779135376313,19867.07,21300.83,41167.9,0.00229,7.46,9.48,3.35,25.02,0.691,8,65.621,11.474,50.5,4.47,2025
China,Belgium,EU,Automotive,0.17718806536534218,23531.47,17054.68,40586.16,0.00225,7.46,9.48,3.35,25.02,0.691,8,67.936,11.474,50.5,4.47,2025
China,Belgium,EU,Chemicals,0.19102782911411267,23477.49,20278.77,43756.25,0.00243,7.46,9.48,3.35,25.02,0.691,8,116.776,11.474,50.5,4.47,2025
China,Belgium,EU,Agriculture,0.21747341595403014,22461.96,27351.83,49813.8,0.00277,7.46,9.48,3.35,25.02,0.691,8,51.914,11.474,50.5,4.47,2025
China,Belgium,EU,Energy,0.20582051727915737,27481.03,19663.59,47144.62,0.00262,7.46,9.48,3.35,25.02,0.691,8,119.964,11.474,50.5,4.47,2025
China,Belgium,EU,Machinery,0.21763099499772853,31945.97,17903.92,49849.89,0.00277,7.46,9.48,3.35,25.02,0.691,8,146.092,11.474,50.5,4.47,2025
China,Belgium,EU,Pharmaceuticals,0.15718701577042365,19678.36,16326.41,36004.78,0.002,7.46,9.48,3.35,25.02,0.691,8,90.189,11.474,50.5,4.47,2025
China,Belgium,EU,Financial Services,0.08073820856884091,10574.34,7919.31,18493.65,0.00103,7.46,9.48,3.35,25.02,0.691,8,77.701,11.474,50.5,4.47,2025
China,Ireland,EU,Electronics,0.09615893078530635,18340.38,8842.57,27182.94,0.00151,11.66,6.34,7.1,2.6,0.032,7,111.631,15.975,53.41,-8.24,2025
China,Ireland,EU,Automotive,0.09925720376210632,17037.41,11021.38,28058.79,0.00156,11.66,6.34,7.1,2.6,0.032,7,109.678,15.975,53.41,-8.24,2025
China,Ireland,EU,Chemicals,0.1503151399835897,29441.0,13051.23,42492.23,0.00236,11.66,6.34,7.1,2.6,0.032,7,118.345,15.975,53.41,-8.24,2025
China,Ireland,EU,Agriculture,0.12508822193358254,22631.75,12729.14,35360.9,0.00196,11.66,6.34,7.1,2.6,0.032,7,138.458,15.975,53.41,-8.24,2025
China,Ireland,EU,Energy,0.0750441119033663,9761.98,11452.06,21214.04,0.00118,11.66,6.34,7.1,2.6,0.032,7,71.623,15.975,53.41,-8.24,2025
China,Ireland,EU,Machinery,0.18824236187730808,30912.52,22301.27,53213.79,0.00296,11.66,6.34,7.1,2.6,0.032,7,111.899,15.975,53.41,-8.24,2025
China,Ireland,EU,Pharmaceuticals,0.2381546599379002,42600.45,24722.93,67323.38,0.00374,11.66,6.34,7.1,2.6,0.032,7,62.794,15.975,53.41,-8.24,2025
China,Ireland,EU,Financial Services,0.1195014164850362,17925.11,15856.46,33781.57,0.00188,11.66,6.34,7.1,2.6,0.032,7,89.596,15.975,53.41,-8.24,2025
China,Portugal,EU,Electronics,0.09587315540753448,11780.92,10006.06,21786.97,0.00121,17.84,3.75,11.04,39.47,0.416,9,76.856,19.276,39.4,-8.22,2025
China,Portugal,EU,Automotive,0.07019562136355222,7182.26,8769.55,15951.81,0.00089,17.84,3.75,11.04,39.47,0.416,9,64.728,19.276,39.4,-8.22,2025
China,Portugal,EU,Chemicals,0.24461535958245967,34897.67,20690.66,55588.33,0.00309,17.84,3.75,11.04,39.47,0.416,9,146.776,19.276,39.4,-8.22,2025
China,Portugal,EU,Agriculture,0.13794809730158172,15157.29,16191.13,31348.41,0.00174,17.84,3.75,11.04,39.47,0.416,9,129.829,19.276,39.4,-8.22,2025
China,Portugal,EU,Energy,0.11525078360822937,12828.5,13362.0,26190.5,0.00146,17.84,3.75,11.04,39.47,0.416,9,73.251,19.276,39.4,-8.22,2025
China,Portugal,EU,Machinery,0.07593579564484708,8230.18,9026.07,17256.25,0.00096,17.84,3.75,11.04,39.47,0.416,9,85.532,19.276,39.4,-8.22,2025
China,Portugal,EU,Pharmaceuticals,0.1847988416291461,17586.28,24408.86,41995.15,0.00233,17.84,3.75,11.04,39.47,0.416,9,71.051,19.276,39.4,-8.22,2025
China,Portugal,EU,Financial Services,0.21180472805833528,21374.37,26757.81,48132.18,0.00267,17.84,3.75,11.04,39.47,0.416,9,84.265,19.276,39.4,-8.22,2025
China,Chile,LATAM,Electronics,0.1456992232511924,24968.14,14403.43,39371.57,0.00219,3.1,1.74,9.69,15.12,0.563,4,80.362,10.296,-35.68,-71.54,2025
China,Chile,LATAM,Automotive,0.1123379657030083,12171.21,18185.31,30356.52,0.00169,3.1,1.74,9.69,15.12,0.563,4,67.424,10.296,-35.68,-71.54,2025
China,Chile,LATAM,Chemicals,0.22508112502436686,32389.46,28433.08,60822.54,0.00338,3.1,1.74,9.69,15.12,0.563,4,148.423,10.296,-35.68,-71.54,2025
China,Chile,LATAM,Agriculture,0.12914159271475853,21446.33,13450.95,34897.28,0.00194,3.1,1.74,9.69,15.12,0.563,4,78.192,10.296,-35.68,-71.54,2025
China,Chile,LATAM,Energy,0.12276192822818671,15167.44,18005.9,33173.34,0.00184,3.1,1.74,9.69,15.12,0.563,4,84.706,10.296,-35.68,-71.54,2025
China,Chile,LATAM,Machinery,0.15944750408412864,30054.34,13032.35,43086.7,0.00239,3.1,1.74,9.69,15.12,0.563,4,116.42,10.296,-35.68,-71.54,2025
China,Chile,LATAM,Pharmaceuticals,0.08984919088166282,10039.29,14240.2,24279.49,0.00135,3.1,1.74,9.69,15.12,0.563,4,62.636,10.296,-35.68,-71.54,2025
China,Chile,LATAM,Financial Services,0.1625110402546095,27646.32,16268.22,43914.54,0.00244,3.1,1.74,9.69,15.12,0.563,4,144.042,10.296,-35.68,-71.54,2025
China,Argentina,LATAM,Electronics,0.07340234497158925,3921.21,2206.49,6127.71,0.00034,10.46,5.24,13.12,27.98,0.687,6,62.323,14.012,-38.42,-63.62,2025
China,Argentina,LATAM,Automotive,0.18970612504182743,8311.88,7524.99,15836.88,0.00088,10.46,5.24,13.12,27.98,0.687,6,101.385,14.012,-38.42,-63.62,2025
China,Argentina,LATAM,Chemicals,0.23065960287514212,12842.89,6412.83,19255.72,0.00107,10.46,5.24,13.12,27.98,0.687,6,131.786,14.012,-38.42,-63.62,2025
China,Argentina,LATAM,Agriculture,0.15202967609126466,7879.86,4811.74,12691.6,0.00071,10.46,5.24,13.12,27.98,0.687,6,101.29,14.012,-38.42,-63.62,2025
